id,sentiment
7161,negative
7162,positive
7163,negative
7164,positive
7165,negative
7166,positive
7167,negative
7168,positive
7169,negative
7170,positive
7171,negative
7172,positive
7173,negative
7174,positive
7175,negative
7176,positive
7177,negative
7178,positive
7179,negative
7180,positive
7181,negative
7182,positive
7183,negative
7184,positive
7185,negative
7186,positive
7187,negative
7188,positive
7189,negative
7190,positive
7191,negative
7192,positive
7193,negative
7194,positive
7195,negative
7196,positive
7197,negative
7198,positive
7199,negative
7200,positive
7201,negative
7202,positive
7203,negative
7204,positive
7205,negative
7206,positive
7207,negative
7208,positive
7209,negative
7210,positive
7211,negative
7212,positive
7213,negative
7214,positive
7215,negative
7216,positive
7217,negative
7218,positive
7219,negative
7220,positive
7221,negative
7222,positive
7223,negative
7224,positive
7225,negative
7226,positive
7227,negative
7228,positive
7229,negative
7230,positive
7231,negative
7232,positive
7233,negative
7234,positive
7235,negative
7236,positive
7237,negative
7238,positive
7239,negative
7240,positive
7241,negative
7242,positive
7243,negative
7244,positive
7245,negative
7246,positive
7247,negative
7248,positive
7249,negative
7250,positive
7251,negative
7252,positive
7253,negative
7254,positive
7255,negative
7256,positive
7257,negative
7258,positive
7259,negative
7260,positive
7261,negative
7262,positive
7263,negative
7264,positive
7265,negative
7266,positive
7267,negative
7268,positive
7269,negative
7270,positive
7271,negative
7272,positive
7273,negative
7274,positive
7275,negative
7276,positive
7277,negative
7278,positive
7279,negative
7280,positive
7281,negative
7282,positive
7283,negative
7284,positive
7285,negative
7286,positive
7287,negative
7288,positive
7289,negative
7290,positive
7291,negative
7292,positive
7293,negative
7294,positive
7295,negative
7296,positive
7297,negative
7298,positive
7299,negative
7300,positive
7301,negative
7302,positive
7303,negative
7304,positive
7305,negative
7306,positive
7307,negative
7308,positive
7309,negative
7310,positive
7311,negative
7312,positive
7313,negative
7314,positive
7315,negative
7316,positive
7317,negative
7318,positive
7319,negative
7320,positive
7321,negative
7322,positive
7323,negative
7324,positive
7325,negative
7326,positive
7327,negative
7328,positive
7329,negative
7330,positive
7331,negative
7332,positive
7333,negative
7334,positive
7335,negative
7336,positive
7337,negative
7338,positive
7339,negative
7340,positive
7341,negative
7342,positive
7343,negative
7344,positive
7345,negative
7346,positive
7347,negative
7348,positive
7349,negative
7350,positive
7351,negative
7352,positive
7353,negative
7354,positive
7355,negative
7356,positive
7357,negative
7358,positive
7359,negative
7360,positive
7361,negative
7362,positive
7363,negative
7364,positive
7365,negative
7366,positive
7367,negative
7368,positive
7369,negative
7370,positive
7371,negative
7372,positive
7373,negative
7374,positive
7375,negative
7376,positive
7377,negative
7378,positive
7379,negative
7380,positive
7381,negative
7382,positive
7383,negative
7384,positive
7385,negative
7386,positive
7387,negative
7388,positive
7389,negative
7390,positive
7391,negative
7392,positive
7393,negative
7394,positive
7395,negative
7396,positive
7397,negative
7398,positive
7399,negative
7400,positive
7401,negative
7402,positive
7403,negative
7404,positive
7405,negative
7406,positive
7407,negative
7408,positive
7409,negative
7410,positive
7411,negative
7412,positive
7413,negative
7414,positive
7415,negative
7416,positive
7417,negative
7418,positive
7419,negative
7420,positive
7421,negative
7422,positive
7423,negative
7424,positive
7425,negative
7426,positive
7427,negative
7428,positive
7429,negative
7430,positive
7431,negative
7432,positive
7433,negative
7434,positive
7435,negative
7436,positive
7437,negative
7438,positive
7439,negative
7440,positive
7441,negative
7442,positive
7443,negative
7444,positive
7445,negative
7446,positive
7447,negative
7448,positive
7449,negative
7450,positive
7451,negative
7452,positive
7453,negative
7454,positive
7455,negative
7456,positive
7457,negative
7458,positive
7459,negative
7460,positive
7461,negative
7462,positive
7463,negative
7464,positive
7465,negative
7466,positive
7467,negative
7468,positive
7469,negative
7470,positive
7471,negative
7472,positive
7473,negative
7474,positive
7475,negative
7476,positive
7477,negative
7478,positive
7479,negative
7480,positive
7481,negative
7482,positive
7483,negative
7484,positive
7485,negative
7486,positive
7487,negative
7488,positive
7489,negative
7490,positive
7491,negative
7492,positive
7493,negative
7494,positive
7495,negative
7496,positive
7497,negative
7498,positive
7499,negative
7500,positive
7501,negative
7502,positive
7503,negative
7504,positive
7505,negative
7506,positive
7507,negative
7508,positive
7509,negative
7510,positive
7511,negative
7512,positive
7513,negative
7514,positive
7515,negative
7516,positive
7517,negative
7518,positive
7519,negative
7520,positive
7521,negative
7522,positive
7523,negative
7524,positive
7525,negative
7526,positive
7527,negative
7528,positive
7529,negative
7530,positive
7531,negative
7532,positive
7533,negative
7534,positive
7535,negative
7536,positive
7537,negative
7538,positive
7539,negative
7540,positive
7541,negative
7542,positive
7543,negative
7544,positive
7545,negative
7546,positive
7547,negative
7548,positive
7549,negative
7550,positive
7551,negative
7552,positive
7553,negative
7554,positive
7555,negative
7556,positive
7557,negative
7558,positive
7559,negative
7560,positive
7561,negative
7562,positive
7563,negative
7564,positive
7565,negative
7566,positive
7567,negative
7568,positive
7569,negative
7570,positive
7571,negative
7572,positive
7573,negative
7574,positive
7575,negative
7576,positive
7577,negative
7578,positive
7579,negative
7580,positive
7581,negative
7582,positive
7583,negative
7584,positive
7585,negative
7586,positive
7587,negative
7588,positive
7589,negative
7590,positive
7591,negative
7592,positive
7593,negative
7594,positive
7595,negative
7596,positive
7597,negative
7598,positive
7599,negative
7600,positive
7601,negative
7602,positive
7603,negative
7604,positive
7605,negative
7606,positive
7607,negative
7608,positive
7609,negative
7610,positive
7611,negative
7612,positive
7613,negative
7614,positive
7615,negative
7616,positive
7617,negative
7618,positive
7619,negative
7620,positive
7621,negative
7622,positive
7623,negative
7624,positive
7625,negative
7626,positive
7627,negative
7628,positive
7629,negative
7630,positive
7631,negative
7632,positive
7633,negative
7634,positive
7635,negative
7636,positive
7637,negative
7638,positive
7639,negative
7640,positive
7641,negative
7642,positive
7643,negative
7644,positive
7645,negative
7646,positive
7647,negative
7648,positive
7649,negative
7650,positive
7651,negative
7652,positive
7653,negative
7654,positive
7655,negative
7656,positive
7657,negative
7658,positive
7659,negative
7660,positive
7661,negative
7662,positive
7663,negative
7664,positive
7665,negative
7666,positive
7667,negative
7668,positive
7669,negative
7670,positive
7671,negative
7672,positive
7673,negative
7674,positive
7675,negative
7676,positive
7677,negative
7678,positive
7679,negative
7680,positive
7681,negative
7682,positive
7683,negative
7684,positive
7685,negative
7686,positive
7687,negative
7688,positive
7689,negative
7690,positive
7691,negative
7692,positive
7693,negative
7694,positive
7695,negative
7696,positive
7697,negative
7698,positive
7699,negative
7700,positive
7701,negative
7702,positive
7703,negative
7704,positive
7705,negative
7706,positive
7707,negative
7708,positive
7709,negative
7710,positive
7711,negative
7712,positive
7713,negative
7714,positive
7715,negative
7716,positive
7717,negative
7718,positive
7719,negative
7720,positive
7721,negative
7722,positive
7723,negative
7724,positive
7725,negative
7726,positive
7727,negative
7728,positive
7729,negative
7730,positive
7731,negative
7732,positive
7733,negative
7734,positive
7735,negative
7736,positive
7737,negative
7738,positive
7739,negative
7740,positive
7741,negative
7742,positive
7743,negative
7744,positive
7745,negative
7746,positive
7747,negative
7748,positive
7749,negative
7750,positive
7751,negative
7752,positive
7753,negative
7754,positive
7755,negative
7756,positive
7757,negative
7758,positive
7759,negative
7760,positive
7761,negative
7762,positive
7763,negative
7764,positive
7765,negative
7766,positive
7767,negative
7768,positive
7769,negative
7770,positive
7771,negative
7772,positive
7773,negative
7774,positive
7775,negative
7776,positive
7777,negative
7778,positive
7779,negative
7780,positive
7781,negative
7782,positive
7783,negative
7784,positive
7785,negative
7786,positive
7787,negative
7788,positive
7789,negative
7790,positive
7791,negative
7792,positive
7793,negative
7794,positive
7795,negative
7796,positive
7797,negative
7798,positive
7799,negative
7800,positive
7801,negative
7802,positive
7803,negative
7804,positive
7805,negative
7806,positive
7807,negative
7808,positive
7809,negative
7810,positive
7811,negative
7812,positive
7813,negative
7814,positive
7815,negative
7816,positive
7817,negative
7818,positive
7819,negative
7820,positive
7821,negative
7822,positive
7823,negative
7824,positive
7825,negative
7826,positive
7827,negative
7828,positive
7829,negative
7830,positive
7831,negative
7832,positive
7833,negative
7834,positive
7835,negative
7836,positive
7837,negative
7838,positive
7839,negative
7840,positive
7841,negative
7842,positive
7843,negative
7844,positive
7845,negative
7846,positive
7847,negative
7848,positive
7849,negative
7850,positive
7851,negative
7852,positive
7853,negative
7854,positive
7855,negative
7856,positive
7857,negative
7858,positive
7859,negative
7860,positive
7861,negative
7862,positive
7863,negative
7864,positive
7865,negative
7866,positive
7867,negative
7868,positive
7869,negative
7870,positive
7871,negative
7872,positive
7873,negative
7874,positive
7875,negative
7876,positive
7877,negative
7878,positive
7879,negative
7880,positive
7881,negative
7882,positive
7883,negative
7884,positive
7885,negative
7886,positive
7887,negative
7888,positive
7889,negative
7890,positive
7891,negative
7892,positive
7893,negative
7894,positive
7895,negative
7896,positive
7897,negative
7898,positive
7899,negative
7900,positive
7901,negative
7902,positive
7903,negative
7904,positive
7905,negative
7906,positive
7907,negative
7908,positive
7909,negative
7910,positive
7911,negative
7912,positive
7913,negative
7914,positive
7915,negative
7916,positive
7917,negative
7918,positive
7919,negative
7920,positive
7921,negative
7922,positive
7923,negative
7924,positive
7925,negative
7926,positive
7927,negative
7928,positive
7929,negative
7930,positive
7931,negative
7932,positive
7933,negative
7934,positive
7935,negative
7936,positive
7937,negative
7938,positive
7939,negative
7940,positive
7941,negative
7942,positive
7943,negative
7944,positive
7945,negative
7946,positive
7947,negative
7948,positive
7949,negative
7950,positive
7951,negative
7952,positive
7953,negative
7954,positive
7955,negative
7956,positive
7957,negative
7958,positive
7959,negative
7960,positive
7961,negative
7962,positive
7963,negative
7964,positive
7965,negative
7966,positive
7967,negative
7968,positive
7969,negative
7970,positive
7971,negative
7972,positive
7973,negative
7974,positive
7975,negative
7976,positive
7977,negative
7978,positive
7979,negative
7980,positive
7981,negative
7982,positive
7983,negative
7984,positive
7985,negative
7986,positive
7987,negative
7988,positive
7989,negative
7990,positive
7991,negative
7992,positive
7993,negative
7994,positive
7995,negative
7996,positive
7997,negative
7998,positive
7999,negative
8000,positive
8001,negative
8002,positive
8003,negative
8004,positive
8005,negative
8006,positive
8007,negative
8008,positive
8009,negative
8010,positive
8011,negative
8012,positive
8013,negative
8014,positive
8015,negative
8016,positive
8017,negative
8018,positive
8019,negative
8020,positive
8021,negative
8022,positive
8023,negative
8024,positive
8025,negative
8026,positive
8027,negative
8028,positive
8029,negative
8030,positive
8031,negative
8032,positive
8033,negative
8034,positive
8035,negative
8036,positive
8037,negative
8038,positive
8039,negative
8040,positive
8041,negative
8042,positive
8043,negative
8044,positive
8045,negative
8046,positive
8047,negative
8048,positive
8049,negative
8050,positive
8051,negative
8052,positive
8053,negative
8054,positive
8055,negative
8056,positive
8057,negative
8058,positive
8059,negative
8060,positive
8061,negative
8062,positive
8063,negative
8064,positive
8065,negative
8066,positive
8067,negative
8068,positive
8069,negative
8070,positive
8071,negative
8072,positive
8073,negative
8074,positive
8075,negative
8076,positive
8077,negative
8078,positive
8079,negative
8080,positive
8081,negative
8082,positive
8083,negative
8084,positive
8085,negative
8086,positive
8087,negative
8088,positive
8089,negative
8090,positive
8091,negative
8092,positive
8093,negative
8094,positive
8095,negative
8096,positive
8097,negative
8098,positive
8099,negative
8100,positive
8101,negative
8102,positive
8103,negative
8104,positive
8105,negative
8106,positive
8107,negative
8108,positive
8109,negative
8110,positive
8111,negative
8112,positive
8113,negative
8114,positive
8115,negative
8116,positive
8117,negative
8118,positive
8119,negative
8120,positive
8121,negative
8122,positive
8123,negative
8124,positive
8125,negative
8126,positive
8127,negative
8128,positive
8129,negative
8130,positive
8131,negative
8132,positive
8133,negative
8134,positive
8135,negative
8136,positive
8137,negative
8138,positive
8139,negative
8140,positive
8141,negative
8142,positive
8143,negative
8144,positive
8145,negative
8146,positive
8147,negative
8148,positive
8149,negative
8150,positive
8151,negative
8152,positive
8153,negative
8154,positive
8155,negative
8156,positive
8157,negative
8158,positive
8159,negative
8160,positive
8161,negative
8162,positive
8163,negative
8164,positive
8165,negative
8166,positive
8167,negative
8168,positive
8169,negative
8170,positive
8171,negative
8172,positive
8173,negative
8174,positive
8175,negative
8176,positive
8177,negative
8178,positive
8179,negative
8180,positive
8181,negative
8182,positive
8183,negative
8184,positive
8185,negative
8186,positive
8187,negative
8188,positive
8189,negative
8190,positive
8191,negative
8192,positive
8193,negative
8194,positive
8195,negative
8196,positive
8197,negative
8198,positive
8199,negative
8200,positive
8201,negative
8202,positive
8203,negative
8204,positive
8205,negative
8206,positive
8207,negative
8208,positive
8209,negative
8210,positive
8211,negative
8212,positive
8213,negative
8214,positive
8215,negative
8216,positive
8217,negative
8218,positive
8219,negative
8220,positive
8221,negative
8222,positive
8223,negative
8224,positive
8225,negative
8226,positive
8227,negative
8228,positive
8229,negative
8230,positive
8231,negative
8232,positive
8233,negative
8234,positive
8235,negative
8236,positive
8237,negative
8238,positive
8239,negative
8240,positive
8241,negative
8242,positive
8243,negative
8244,positive
8245,negative
8246,positive
8247,negative
8248,positive
8249,negative
8250,positive
8251,negative
8252,positive
8253,negative
8254,positive
8255,negative
8256,positive
8257,negative
8258,positive
8259,negative
8260,positive
8261,negative
8262,positive
8263,negative
8264,positive
8265,negative
8266,positive
8267,negative
8268,positive
8269,negative
8270,positive
8271,negative
8272,positive
8273,negative
8274,positive
8275,negative
8276,positive
8277,negative
8278,positive
8279,negative
8280,positive
8281,negative
8282,positive
8283,negative
8284,positive
8285,negative
8286,positive
8287,negative
8288,positive
8289,negative
8290,positive
8291,negative
8292,positive
8293,negative
8294,positive
8295,negative
8296,positive
8297,negative
8298,positive
8299,negative
8300,positive
8301,negative
8302,positive
8303,negative
8304,positive
8305,negative
8306,positive
8307,negative
8308,positive
8309,negative
8310,positive
8311,negative
8312,positive
8313,negative
8314,positive
8315,negative
8316,positive
8317,negative
8318,positive
8319,negative
8320,positive
8321,negative
8322,positive
8323,negative
8324,positive
8325,negative
8326,positive
8327,negative
8328,positive
8329,negative
8330,positive
8331,negative
8332,positive
8333,negative
8334,positive
8335,negative
8336,positive
8337,negative
8338,positive
8339,negative
8340,positive
8341,negative
8342,positive
8343,negative
8344,positive
8345,negative
8346,positive
8347,negative
8348,positive
8349,negative
8350,positive
8351,negative
8352,positive
8353,negative
8354,positive
8355,negative
8356,positive
8357,negative
8358,positive
8359,negative
8360,positive
8361,negative
8362,positive
8363,negative
8364,positive
8365,negative
8366,positive
8367,negative
8368,positive
8369,negative
8370,positive
8371,negative
8372,positive
8373,negative
8374,positive
8375,negative
8376,positive
8377,negative
8378,positive
8379,negative
8380,positive
8381,negative
8382,positive
8383,negative
8384,positive
8385,negative
8386,positive
8387,negative
8388,positive
8389,negative
8390,positive
8391,negative
8392,positive
8393,negative
8394,positive
8395,negative
8396,positive
8397,negative
8398,positive
8399,negative
8400,positive
8401,negative
8402,positive
8403,negative
8404,positive
8405,negative
8406,positive
8407,negative
8408,positive
8409,negative
8410,positive
8411,negative
8412,positive
8413,negative
8414,positive
8415,negative
8416,positive
8417,negative
8418,positive
8419,negative
8420,positive
8421,negative
8422,positive
8423,negative
8424,positive
8425,negative
8426,positive
8427,negative
8428,positive
8429,negative
8430,positive
8431,negative
8432,positive
8433,negative
8434,positive
8435,negative
8436,positive
8437,negative
8438,positive
8439,negative
8440,positive
8441,negative
8442,positive
8443,negative
8444,positive
8445,negative
8446,positive
8447,negative
8448,positive
8449,negative
8450,positive
8451,negative
8452,positive
8453,negative
8454,positive
8455,negative
8456,positive
8457,negative
8458,positive
8459,negative
8460,positive
8461,negative
8462,positive
8463,negative
8464,positive
8465,negative
8466,positive
8467,negative
8468,positive
8469,negative
8470,positive
8471,negative
8472,positive
8473,negative
8474,positive
8475,negative
8476,positive
8477,negative
8478,positive
8479,negative
8480,positive
8481,negative
8482,positive
8483,negative
8484,positive
8485,negative
8486,positive
8487,negative
8488,positive
8489,negative
8490,positive
8491,negative
8492,positive
8493,negative
8494,positive
8495,negative
8496,positive
8497,negative
8498,positive
8499,negative
8500,positive
8501,negative
8502,positive
8503,negative
8504,positive
8505,negative
8506,positive
8507,negative
8508,positive
8509,negative
8510,positive
8511,negative
8512,positive
8513,negative
8514,positive
8515,negative
8516,positive
8517,negative
8518,positive
8519,negative
8520,positive
8521,negative
8522,positive
8523,negative
8524,positive
8525,negative
8526,positive
8527,negative
8528,positive
8529,negative
8530,positive
8531,negative
8532,positive
8533,negative
8534,positive
8535,negative
8536,positive
8537,negative
8538,positive
8539,negative
8540,positive
8541,negative
8542,positive
8543,negative
8544,positive
8545,negative
8546,positive
8547,negative
8548,positive
8549,negative
8550,positive
8551,negative
8552,positive
8553,negative
8554,positive
8555,negative
8556,positive
8557,negative
8558,positive
8559,negative
8560,positive
8561,negative
8562,positive
8563,negative
8564,positive
8565,negative
8566,positive
8567,negative
8568,positive
8569,negative
8570,positive
8571,negative
8572,positive
8573,negative
8574,positive
8575,negative
8576,positive
8577,negative
8578,positive
8579,negative
8580,positive
8581,negative
8582,positive
8583,negative
8584,positive
8585,negative
8586,positive
8587,negative
8588,positive
8589,negative
8590,positive
8591,negative
8592,positive
8593,negative
8594,positive
8595,negative
8596,positive
8597,negative
8598,positive
8599,negative
8600,positive
8601,negative
8602,positive
8603,negative
8604,positive
8605,negative
8606,positive
8607,negative
8608,positive
8609,negative
8610,positive
8611,negative
8612,positive
8613,negative
8614,positive
8615,negative
8616,positive
8617,negative
8618,positive
8619,negative
8620,positive
8621,negative
8622,positive
8623,negative
8624,positive
8625,negative
8626,positive
8627,negative
8628,positive
8629,negative
8630,positive
8631,negative
8632,positive
8633,negative
8634,positive
8635,negative
8636,positive
8637,negative
8638,positive
8639,negative
8640,positive
8641,negative
8642,positive
8643,negative
8644,positive
8645,negative
8646,positive
8647,negative
8648,positive
8649,negative
8650,positive
8651,negative
8652,positive
8653,negative
8654,positive
8655,negative
8656,positive
8657,negative
8658,positive
8659,negative
8660,positive
8661,negative
8662,positive
8663,negative
8664,positive
8665,negative
8666,positive
8667,negative
8668,positive
8669,negative
8670,positive
8671,negative
8672,positive
8673,negative
8674,positive
8675,negative
8676,positive
8677,negative
8678,positive
8679,negative
8680,positive
8681,negative
8682,positive
8683,negative
8684,positive
8685,negative
8686,positive
8687,negative
8688,positive
8689,negative
8690,positive
8691,negative
8692,positive
8693,negative
8694,positive
8695,negative
8696,positive
8697,negative
8698,positive
8699,negative
8700,positive
8701,negative
8702,positive
8703,negative
8704,positive
8705,negative
8706,positive
8707,negative
8708,positive
8709,negative
8710,positive
8711,negative
8712,positive
8713,negative
8714,positive
8715,negative
8716,positive
8717,negative
8718,positive
8719,negative
8720,positive
8721,negative
8722,positive
8723,negative
8724,positive
8725,negative
8726,positive
8727,negative
8728,positive
8729,negative
8730,positive
8731,negative
8732,positive
8733,negative
8734,positive
8735,negative
8736,positive
8737,negative
8738,positive
8739,negative
8740,positive
8741,negative
8742,positive
8743,negative
8744,positive
8745,negative
8746,positive
8747,negative
8748,positive
8749,negative
8750,positive
8751,negative
8752,positive
8753,negative
8754,positive
8755,negative
8756,positive
8757,negative
8758,positive
8759,negative
8760,positive
8761,negative
8762,positive
8763,negative
8764,positive
8765,negative
8766,positive
8767,negative
8768,positive
8769,negative
8770,positive
8771,negative
8772,positive
8773,negative
8774,positive
8775,negative
8776,positive
8777,negative
8778,positive
8779,negative
8780,positive
8781,negative
8782,positive
8783,negative
8784,positive
8785,negative
8786,positive
8787,negative
8788,positive
8789,negative
8790,positive
8791,negative
8792,positive
8793,negative
8794,positive
8795,negative
8796,positive
8797,negative
8798,positive
8799,negative
8800,positive
8801,negative
8802,positive
8803,negative
8804,positive
8805,negative
8806,positive
8807,negative
8808,positive
8809,negative
8810,positive
8811,negative
8812,positive
8813,negative
8814,positive
8815,negative
8816,positive
8817,negative
8818,positive
8819,negative
8820,positive
8821,negative
8822,positive
8823,negative
8824,positive
8825,negative
8826,positive
8827,negative
8828,positive
8829,negative
8830,positive
8831,negative
8832,positive
8833,negative
8834,positive
8835,negative
8836,positive
8837,negative
8838,positive
8839,negative
8840,positive
8841,negative
8842,positive
8843,negative
8844,positive
8845,negative
8846,positive
8847,negative
8848,positive
8849,negative
8850,positive
8851,negative
8852,positive
8853,negative
8854,positive
8855,negative
8856,positive
8857,negative
8858,positive
8859,negative
8860,positive
8861,negative
8862,positive
8863,negative
8864,positive
8865,negative
8866,positive
8867,negative
8868,positive
8869,negative
8870,positive
8871,negative
8872,positive
8873,negative
8874,positive
8875,negative
8876,positive
8877,negative
8878,positive
8879,negative
8880,positive
8881,negative
8882,positive
8883,negative
8884,positive
8885,negative
8886,positive
8887,negative
8888,positive
8889,negative
8890,positive
8891,negative
8892,positive
8893,negative
8894,positive
8895,negative
8896,positive
8897,negative
8898,positive
8899,negative
8900,positive
8901,negative
8902,positive
8903,negative
8904,positive
8905,negative
8906,positive
8907,negative
8908,positive
8909,negative
8910,positive
8911,negative
8912,positive
8913,negative
8914,positive
8915,negative
8916,positive
8917,negative
8918,positive
8919,negative
8920,positive
8921,negative
8922,positive
8923,negative
8924,positive
8925,negative
8926,positive
8927,negative
8928,positive
8929,negative
8930,positive
8931,negative
8932,positive
8933,negative
8934,positive
8935,negative
8936,positive
8937,negative
8938,positive
8939,negative
8940,positive
8941,negative
8942,positive
8943,negative
8944,positive
8945,negative
8946,positive
8947,negative
8948,positive
8949,negative
8950,positive
8951,negative
8952,positive
8953,negative
8954,positive
8955,negative
8956,positive
8957,negative
8958,positive
8959,negative
8960,positive
8961,negative
8962,positive
8963,negative
8964,positive
8965,negative
8966,positive
8967,negative
8968,positive
8969,negative
8970,positive
8971,negative
8972,positive
8973,negative
8974,positive
8975,negative
8976,positive
8977,negative
8978,positive
8979,negative
8980,positive
8981,negative
8982,positive
8983,negative
8984,positive
8985,negative
8986,positive
8987,negative
8988,positive
8989,negative
8990,positive
8991,negative
8992,positive
8993,negative
8994,positive
8995,negative
8996,positive
8997,negative
8998,positive
8999,negative
9000,positive
9001,negative
9002,positive
9003,negative
9004,positive
9005,negative
9006,positive
9007,negative
9008,positive
9009,negative
9010,positive
9011,negative
9012,positive
9013,negative
9014,positive
9015,negative
9016,positive
9017,negative
9018,positive
9019,negative
9020,positive
9021,negative
9022,positive
9023,negative
9024,positive
9025,negative
9026,positive
9027,negative
9028,positive
9029,negative
9030,positive
9031,negative
9032,positive
9033,negative
9034,positive
9035,negative
9036,positive
9037,negative
9038,positive
9039,negative
9040,positive
9041,negative
9042,positive
9043,negative
9044,positive
9045,negative
9046,positive
9047,negative
9048,positive
9049,negative
9050,positive
9051,negative
9052,positive
9053,negative
9054,positive
9055,negative
9056,positive
9057,negative
9058,positive
9059,negative
9060,positive
9061,negative
9062,positive
9063,negative
9064,positive
9065,negative
9066,positive
9067,negative
9068,positive
9069,negative
9070,positive
9071,negative
9072,positive
9073,negative
9074,positive
9075,negative
9076,positive
9077,negative
9078,positive
9079,negative
9080,positive
9081,negative
9082,positive
9083,negative
9084,positive
9085,negative
9086,positive
9087,negative
9088,positive
9089,negative
9090,positive
9091,negative
9092,positive
9093,negative
9094,positive
9095,negative
9096,positive
9097,negative
9098,positive
9099,negative
9100,positive
9101,negative
9102,positive
9103,negative
9104,positive
9105,negative
9106,positive
9107,negative
9108,positive
9109,negative
9110,positive
9111,negative
9112,positive
9113,negative
9114,positive
9115,negative
9116,positive
9117,negative
9118,positive
9119,negative
9120,positive
9121,negative
9122,positive
9123,negative
9124,positive
9125,negative
9126,positive
9127,negative
9128,positive
9129,negative
9130,positive
9131,negative
9132,positive
9133,negative
9134,positive
9135,negative
9136,positive
9137,negative
9138,positive
9139,negative
9140,positive
9141,negative
9142,positive
9143,negative
9144,positive
9145,negative
9146,positive
9147,negative
9148,positive
9149,negative
9150,positive
9151,negative
9152,positive
9153,negative
9154,positive
9155,negative
9156,positive
9157,negative
9158,positive
9159,negative
9160,positive
9161,negative
9162,positive
9163,negative
9164,positive
9165,negative
9166,positive
9167,negative
9168,positive
9169,negative
9170,positive
9171,negative
9172,positive
9173,negative
9174,positive
9175,negative
9176,positive
9177,negative
9178,positive
9179,negative
9180,positive
9181,negative
9182,positive
9183,negative
9184,positive
9185,negative
9186,positive
9187,negative
9188,positive
9189,negative
9190,positive
9191,negative
9192,positive
9193,negative
9194,positive
9195,negative
9196,positive
9197,negative
9198,positive
9199,negative
9200,positive
9201,negative
9202,positive
9203,negative
9204,positive
9205,negative
9206,positive
9207,negative
9208,positive
9209,negative
9210,positive
9211,negative
9212,positive
9213,negative
9214,positive
9215,negative
9216,positive
9217,negative
9218,positive
9219,negative
9220,positive
9221,negative
9222,positive
9223,negative
9224,positive
9225,negative
9226,positive
9227,negative
9228,positive
9229,negative
9230,positive
9231,negative
9232,positive
9233,negative
9234,positive
9235,negative
9236,positive
9237,negative
9238,positive
9239,negative
9240,positive
9241,negative
9242,positive
9243,negative
9244,positive
9245,negative
9246,positive
9247,negative
9248,positive
9249,negative
9250,positive
9251,negative
9252,positive
9253,negative
9254,positive
9255,negative
9256,positive
9257,negative
9258,positive
9259,negative
9260,positive
9261,negative
9262,positive
9263,negative
9264,positive
9265,negative
9266,positive
9267,negative
9268,positive
9269,negative
9270,positive
9271,negative
9272,positive
9273,negative
9274,positive
9275,negative
9276,positive
9277,negative
9278,positive
9279,negative
9280,positive
9281,negative
9282,positive
9283,negative
9284,positive
9285,negative
9286,positive
9287,negative
9288,positive
9289,negative
9290,positive
9291,negative
9292,positive
9293,negative
9294,positive
9295,negative
9296,positive
9297,negative
9298,positive
9299,negative
9300,positive
9301,negative
9302,positive
9303,negative
9304,positive
9305,negative
9306,positive
9307,negative
9308,positive
9309,negative
9310,positive
9311,negative
9312,positive
9313,negative
9314,positive
9315,negative
9316,positive
9317,negative
9318,positive
9319,negative
9320,positive
9321,negative
9322,positive
9323,negative
9324,positive
9325,negative
9326,positive
9327,negative
9328,positive
9329,negative
9330,positive
9331,negative
9332,positive
9333,negative
9334,positive
9335,negative
9336,positive
9337,negative
9338,positive
9339,negative
9340,positive
9341,negative
9342,positive
9343,negative
9344,positive
9345,negative
9346,positive
9347,negative
9348,positive
9349,negative
9350,positive
9351,negative
9352,positive
9353,negative
9354,positive
9355,negative
9356,positive
9357,negative
9358,positive
9359,negative
9360,positive
9361,negative
9362,positive
9363,negative
9364,positive
9365,negative
9366,positive
9367,negative
9368,positive
9369,negative
9370,positive
9371,negative
9372,positive
9373,negative
9374,positive
9375,negative
9376,positive
9377,negative
9378,positive
9379,negative
9380,positive
9381,negative
9382,positive
9383,negative
9384,positive
9385,negative
9386,positive
9387,negative
9388,positive
9389,negative
9390,positive
9391,negative
9392,positive
9393,negative
9394,positive
9395,negative
9396,positive
9397,negative
9398,positive
9399,negative
9400,positive
9401,negative
9402,positive
9403,negative
9404,positive
9405,negative
9406,positive
9407,negative
9408,positive
9409,negative
9410,positive
9411,negative
9412,positive
9413,negative
9414,positive
9415,negative
9416,positive
9417,negative
9418,positive
9419,negative
9420,positive
9421,negative
9422,positive
9423,negative
9424,positive
9425,negative
9426,positive
9427,negative
9428,positive
9429,negative
9430,positive
9431,negative
9432,positive
9433,negative
9434,positive
9435,negative
9436,positive
9437,negative
9438,positive
9439,negative
9440,positive
9441,negative
9442,positive
9443,negative
9444,positive
9445,negative
9446,positive
9447,negative
9448,positive
9449,negative
9450,positive
9451,negative
9452,positive
9453,negative
9454,positive
9455,negative
9456,positive
9457,negative
9458,positive
9459,negative
9460,positive
9461,negative
9462,positive
9463,negative
9464,positive
9465,negative
9466,positive
9467,negative
9468,positive
9469,negative
9470,positive
9471,negative
9472,positive
9473,negative
9474,positive
9475,negative
9476,positive
9477,negative
9478,positive
9479,negative
9480,positive
9481,negative
9482,positive
9483,negative
9484,positive
9485,negative
9486,positive
9487,negative
9488,positive
9489,negative
9490,positive
9491,negative
9492,positive
